pitcher_name,game_year,team,pitcher,player_name.x,role,appearences,threat,pressure,momentum,danger,hero_save,hero_hold,hero_losing,hero_total,threat_plus,pressure_plus,momentum_plus,danger_plus,hero_save_plus,hero_hold_plus,hero_losing_plus,hero_plus,player_name.y,avg_danger_final,total_appearances.x,player_name,avg_net_danger,total_appearances.y
Grant Holmes,2024,OAK,656550,"Holmes, Grant",RP,26,0.484862466,-0.08823136,0.004222009,-0.036655668,0.427163267,0.543359,1.049544767,2.020067033,109.169334,96.60425484,86.55665813,98.60446095,93.80719635,96.74982118,114.9169898,97.04768578,"Holmes, Grant",-0.009585422,26,"Holmes, Grant",0.027070246,26
Greg Weissert,2023,NYY,669711,"Weissert, Greg",RP,17,0.357814541,-0.058673809,0.007358273,-0.01675427,0.406294732,0.358887234,0.187426541,0.952608507,77.31487288,86.83025615,112.0219732,80.2628677,94.20808058,95.6952022,92.14398567,92.46497078,"Weissert, Greg",-0.004266451,17,"Weissert, Greg",0.01248782,17
Greg Weissert,2024,BOS,669711,"Weissert, Greg",RP,62,0.472410885,-0.095922676,0.005504261,-0.042083867,0.398783183,1.906415545,0.577612894,2.882811621,105.9378734,99.27625797,98.03371695,103.4016685,93.60842341,112.5158281,102.431006,101.2832031,"Weissert, Greg",-0.004780942,62,"Weissert, Greg",0.037302926,62
Gregory Santos,2023,CHW,666619,"Santos, Gregory",RP,60,0.440686404,-0.104353694,0.00622883,-0.040146971,-0.349760366,1.655278205,1.407827596,2.713345436,95.7671541,102.4612118,103.130634,101.0960313,88.64999668,112.5591002,124.4526422,101.837537,"Santos, Gregory",-0.009418643,60,"Santos, Gregory",0.030728323,60
Gregory Soto,2023,PHI,642397,"Soto, Gregory",RP,69,0.461285294,-0.121869554,0.006180132,-0.045953139,3.04199967,0.70110529,0.811705721,4.55481068,100.353711,108.4548707,102.7472708,106.2669105,113.5842731,100.1468919,108.6710294,111.6398275,"Soto, Gregory",-0.008191338,69,"Soto, Gregory",0.0377618,69
Gregory Soto,2024,BAL,642397,"Soto, Gregory",RP,66,0.448684931,-0.093540092,0.006949921,-0.038091493,0.866293794,1.190538429,0.510212426,2.567044649,99.78046342,98.44853613,110.9733967,99.87338102,96.88284843,104.2355234,100.64778,99.73299169,"Soto, Gregory",-0.003362362,66,"Soto, Gregory",0.034729131,66
Griffin Jax,2023,MIN,643377,"Jax, Griffin",RP,71,0.482011329,-0.150259457,0.005489938,-0.058816622,1.434960543,1.636536966,0.55048263,3.621980139,104.9685779,118.1694597,97.31384175,117.7229217,101.7702422,112.3153077,101.7554609,106.6742839,"Jax, Griffin",-0.006760559,71,"Jax, Griffin",0.052056063,71
Griffin Jax,2024,MIN,643377,"Jax, Griffin",RP,72,0.489499716,-0.154999832,0.004575981,-0.061643909,4.303553643,2.051536898,0.257522574,6.612613115,110.372803,119.79997,89.72495338,120.687986,120.9572744,114.1943969,93.96232057,119.5941133,"Jax, Griffin",-0.000370745,72,"Jax, Griffin",0.061273164,72
Guillo Zuñiga,2024,LAA,670871,"Zuñiga, Guillo",RP,15,0.440212737,-0.072295205,0.006408846,-0.021752641,0.31490954,0.546905797,0.091745575,0.953560913,97.58174187,91.06795149,106.1303947,85.43381113,93.02097589,96.79084577,89.5763296,91.8118313,"Zuñiga, Guillo",-0.003086924,15,"Zuñiga, Guillo",0.018665717,15
Gus Varland,2023,LAD,681402,"Varland, Gus",RP,16,0.45377816,-0.046687651,0.007798512,-0.023886713,0.2688785,0.045134844,0.054159691,0.368173035,98.68216963,82.72877692,115.4876768,86.61490689,93.19787517,91.61380361,88.61590539,89.35396649,"Varland, Gus",-0.007267806,16,"Varland, Gus",0.016618908,16
Gus Varland,2024,CHW,681402,"Varland, Gus",RP,26,0.445143422,-0.063960181,0.006347614,-0.02891637,0.671791895,-0.157914304,-0.000249097,0.513628494,98.86136357,88.1723207,105.5823225,91.76480418,95.52056516,88.63843373,87.14241051,89.65204798,"Varland, Gus",-0.00089291,26,"Varland, Gus",0.028023459,26
Hans Crouse,2024,LAA,668968,"Crouse, Hans",RP,25,0.503009818,-0.082916179,0.00748402,-0.03865137,-0.084135452,0.281489757,0.762321958,0.959676264,113.8789732,94.75773326,115.7539581,100.3681755,90.22608125,93.7208696,107.3178859,91.84185371,"Crouse, Hans",-0.005669899,25,"Crouse, Hans",0.03298147,25
Hayden Wesneski,2023,CHC,669713,"Wesneski, Hayden",RP,34,0.440563145,-0.078855228,0.004972006,-0.030054563,1.174169178,-0.010134375,0.828091827,1.992126631,95.73970934,93.73602808,93.23651577,92.10789436,99.85305355,90.89484268,109.1048319,97.99842229,"Wesneski, Hayden",-0.010549425,34,"Wesneski, Hayden",0.019505137,34
Hayden Wesneski,2024,CHC,669713,"Wesneski, Hayden",RP,28,0.410311546,-0.114029302,0.002834599,-0.0379714,0.353635779,0.844546518,1.038720764,2.236903061,89.82172133,105.5665943,74.13835538,99.76724764,93.29221286,100.2335538,114.6306173,98.11221027,"Wesneski, Hayden",-0.010975041,28,"Wesneski, Hayden",0.026996359,28
Hector Neris,2023,HOU,593576,"Neris, Hector",RP,71,0.454346393,-0.123002634,0.005742197,-0.046958682,4.774025976,1.982120238,0.556064579,7.312210794,98.80869269,108.8425932,99.29970365,107.1624316,126.3171382,116.8107733,101.9032363,126.3177243,"Neris, Hector",-0.000507845,71,"Neris, Hector",0.046450837,71
Héctor Neris,2024,HOU,593576,"Neris, Héctor",RP,62,0.436025592,-0.146116933,0.005638329,-0.052847032,1.913220334,2.28866278,0.028763627,4.230646741,96.49508508,116.7140049,99.23371709,112.9136868,104.2154787,116.9371506,87.91000522,107.9002008,"Neris, Héctor",-0.003552246,62,"Neris, Héctor",0.049294785,62
Hobie Harris,2023,WSH,665048,"Harris, Hobie",RP,16,0.452364213,-0.043017537,0.008299959,-0.016350252,-0.002201782,-0.057710616,0.310979728,0.251067329,98.36733964,81.47292005,119.4352363,79.9030555,91.20504825,90.27595463,95.41490833,88.73060195,"Harris, Hobie",0,16,"Harris, Hobie",0.016350252,16
Hoby Milner,2023,MIL,571948,"Milner, Hoby",RP,73,0.409126482,-0.097837235,0.006060722,-0.033296866,2.376992797,1.480957391,0.728436754,4.586386943,88.74000959,100.2313796,101.8072354,94.99543739,108.6955236,110.2914753,106.4665832,111.8079108,"Milner, Hoby",-0.013630235,73,"Milner, Hoby",0.019666631,73
Hoby Milner,2024,MIL,571948,"Milner, Hoby",RP,61,0.452090475,-0.086141589,0.005554127,-0.034505843,1.910840194,-0.647617567,1.187507966,2.450730593,100.6642776,95.87825745,98.48005004,96.70453848,104.1988083,82.97420427,118.5671062,99.161965,"Milner, Hoby",-0.011037471,61,"Milner, Hoby",0.023468371,61
Huascar Brazoban,2023,MIA,623211,"Brazoban, Huascar",RP,50,0.487800965,-0.109249322,0.006920419,-0.043755411,0.976911042,1.792037652,0.376908329,3.145857023,106.2577006,104.1364207,108.5750461,104.3096497,98.40292475,114.3381139,97.16028912,104.1398363,"Brazoban, Huascar",-0.011741773,50,"Brazoban, Huascar",0.032013638,50
Huascar Brazobán,2024,NYM,623211,"Brazobán, Huascar",RP,39,0.460780866,-0.085123654,0.006706363,-0.033012838,-0.712943479,0.225759886,1.104896828,0.617713235,102.9196263,95.52462174,108.7933839,95.38508568,85.8219358,93.07626132,116.381449,90.16303666,"Brazobán, Huascar",-0.007502181,39,"Brazobán, Huascar",0.025510658,39
Hunter Bigge,2024,TB,685801,"Bigge, Hunter",RP,19,0.38740964,-0.066738805,0.005493476,-0.020473191,0.272480384,0.021811781,0.357153918,0.651446083,83.87817021,89.13762929,97.93718632,84.30308895,92.72380383,90.71726362,96.59828441,90.32864311,"Bigge, Hunter",-0.004087174,19,"Bigge, Hunter",0.016386018,19
Hunter Gaddis,2024,CLE,683769,"Gaddis, Hunter",RP,78,0.479620286,-0.130330353,0.00542958,-0.05386762,4.884209886,1.268109585,0.621788447,6.774107918,107.8088725,111.2296646,97.36527174,113.815639,125.0241668,105.1327623,103.5997663,120.3869482,"Gaddis, Hunter",-0.001879962,78,"Gaddis, Hunter",0.051987658,78
Hunter Harvey,2023,WSH,640451,"Harvey, Hunter",RP,57,0.496026264,-0.138294661,0.004938359,-0.05697188,3.577060772,0.738765314,0.338708176,4.654534262,108.089149,114.0752902,92.97163432,116.0800244,117.5177358,100.6367864,96.14898581,112.1706653,"Harvey, Hunter",-0.001518626,57,"Harvey, Hunter",0.055453254,57
Hunter Harvey,2024,KC,640451,"Harvey, Hunter",RP,49,0.451430532,-0.152548582,0.00478613,-0.057989897,3.731458275,-0.185594279,0.115552244,3.66141624,100.4930076,118.9483931,91.60594017,117.4587288,116.9503421,88.31826897,90.20618679,105.1056476,"Harvey, Hunter",-0.001789621,49,"Harvey, Hunter",0.056200276,49
Hunter Stratton,2024,PIT,676702,"Stratton, Hunter",RP,36,0.4342065,-0.102156562,0.006307028,-0.038212061,0.575509857,1.250932526,0.349689083,2.176131466,96.02299039,101.4419428,105.2190474,99.97993332,94.84620974,104.9340811,96.40078597,97.81386109,"Stratton, Hunter",-0.005769025,36,"Stratton, Hunter",0.032443036,36
Hunter Strickland,2024,LAA,519326,"Strickland, Hunter",RP,72,0.444816874,-0.092472188,0.005213124,-0.035011479,0.770129984,1.225490802,1.163516855,3.15913764,98.77661714,98.07754079,95.42783728,97.15139768,96.20932107,104.6398055,117.9323692,102.6397849,"Strickland, Hunter",-0.004767764,72,"Strickland, Hunter",0.030243715,72
Ian Gibaut,2023,CIN,664139,"Gibaut, Ian",RP,74,0.508097607,-0.134716452,0.0050547,-0.058481103,2.546657537,1.345592219,1.159088087,5.051337843,110.7769588,112.8508819,93.88750484,117.4241142,109.9428016,108.5305987,117.8675616,114.2828877,"Gibaut, Ian",-0.009626267,74,"Gibaut, Ian",0.048854837,74
Ian Hamilton,2023,NYY,641656,"Hamilton, Ian",RP,39,0.468825644,-0.085234773,0.005808741,-0.035281157,1.109238171,1.560517447,0.673466941,3.343222559,102.0326483,95.91901039,99.82356383,96.7626148,99.37571798,111.3264197,105.0113233,105.1904314,"Hamilton, Ian",-0.004003165,39,"Hamilton, Ian",0.031277991,39
Ian Hamilton,2024,NYY,641656,"Hamilton, Ian",RP,35,0.558757931,-0.105542979,0.006585944,-0.052843254,2.470650726,1.547991612,0.280316148,4.298958486,128.3468419,102.6184015,107.7155483,112.9103487,108.1196981,108.3700616,94.56537412,108.2355672,"Hamilton, Ian",-0.019630901,35,"Hamilton, Ian",0.033212353,35
Ian Kennedy,2023,TEX,453178,"Kennedy, Ian",RP,16,0.370300289,-0.028055242,0.006337488,-0.010504681,-0.686238464,0,-0.01400161,-0.700240074,80.09495429,76.35305225,103.9860309,74.69708384,86.17640249,91.0266741,86.81141656,83.6667043,"Kennedy, Ian",-0.005349645,16,"Kennedy, Ian",0.005155045,16
Isaiah Campbell,2023,SEA,663462,"Campbell, Isaiah",RP,27,0.363368241,-0.075965464,0.004182835,-0.025087881,0.612098133,-0.163587338,0.24902381,0.697534606,78.55146185,92.74719522,87.02390453,87.68464769,95.72102927,88.89867396,93.77469961,91.10718872,"Campbell, Isaiah",-0.000363728,27,"Campbell, Isaiah",0.024724153,27
Jackson Kowar,2023,KC,663804,"Kowar, Jackson",RP,23,0.45582329,-0.04799986,0.005771814,-0.018877218,-0.105178205,0,0.509416426,0.404238221,99.13753905,83.17779453,99.53285697,82.15353032,90.44802459,91.0266741,100.6682823,89.54594483,"Kowar, Jackson",-0.002297141,23,"Kowar, Jackson",0.016580077,23
Jacob Barnes,2024,WSH,606930,"Barnes, Jacob",RP,63,0.451493244,-0.072829938,0.00606479,-0.028821103,0.308963803,0.110292156,0.824433199,1.243689158,100.509283,91.25372051,103.0508505,91.68061131,92.97933219,91.74068574,108.9611738,93.23617312,"Barnes, Jacob",-0.007351411,63,"Barnes, Jacob",0.021469691,63
Jacob Latz,2024,TEX,656641,"Latz, Jacob",RP,46,0.447614522,-0.100430846,0.005039191,-0.037371111,0.703446233,-0.104102064,0.585505901,1.184850069,99.5026687,100.8424199,93.87100792,99.23673882,95.74227083,89.26086143,102.6398326,92.94731129,"Latz, Jacob",-0.010541833,46,"Latz, Jacob",0.026829278,46
Jacob Webb,2023,BAL,657097,"Webb, Jacob",RP,54,0.554123569,-0.091842563,0.005319923,-0.043739464,2.079480207,0.049250018,0.685055445,2.813785671,121.0251174,98.18009474,95.97542994,104.2954472,106.5083815,91.66733522,105.318115,102.3721897,"Webb, Jacob",-0.008843031,54,"Webb, Jacob",0.034896433,54
Jacob Webb,2024,BAL,657097,"Webb, Jacob",RP,60,0.450390551,-0.09369755,0.005479398,-0.035402791,2.371803903,0.999321348,0.777706956,4.148832207,100.2231097,98.50323761,97.81117764,97.49722265,107.427379,102.0237811,107.7249295,107.4985444,"Webb, Jacob",-0.010397508,60,"Webb, Jacob",0.025005283,60
Jaime Barria,2023,LAA,642545,"Barria, Jaime",RP,34,0.49767463,-0.068684877,0.005823987,-0.036245734,0.231126181,0.022203142,0.757194771,1.010524094,108.4561748,90.25589002,99.94358138,97.62165223,92.92034175,91.31550019,107.2279173,92.77326083,"Barria, Jaime",-0.003334105,34,"Barria, Jaime",0.032911622,34
Jake Bird,2023,COL,656234,"Bird, Jake",RP,70,0.522603046,-0.086969815,0.006261329,-0.040904649,0.886519545,0.217970751,0.644886199,1.749376495,114.0067455,96.51271543,103.3864795,101.770807,97.73841825,93.86211232,104.2546823,96.70624077,"Bird, Jake",-0.008224487,70,"Bird, Jake",0.032680162,70
Jake Bird,2024,COL,656234,"Bird, Jake",RP,35,0.454656085,-0.098089906,0.005679254,-0.038320348,-0.181884233,0.528677875,0.511636351,0.858429993,101.33011,100.0291651,99.60002806,100.0756329,89.54145282,96.58000965,100.6854531,91.34480008,"Bird, Jake",-0.013172569,35,"Bird, Jake",0.025147779,35
Jake Cousins,2024,NYY,664776,"Cousins, Jake",RP,37,0.484396015,-0.074301426,0.005363402,-0.034601881,0.886397354,1.150824808,0.614531347,2.65175351,109.0482797,91.76492298,96.77292482,96.78941261,97.02365293,103.7761696,103.4077639,100.1488574,"Cousins, Jake",-0.012816117,37,"Cousins, Jake",0.021785764,37
Jake Diekman,2023,TB,518617,"Diekman, Jake",RP,63,0.361741881,-0.081044238,0.007274267,-0.024199538,0.24682621,0.1790515,1.329515195,1.755392905,78.18933591,94.48507388,111.3606576,86.89350368,93.03575937,93.35583737,122.3794152,96.73826668,"Diekman, Jake",-0.007725871,63,"Diekman, Jake",0.016473667,63
Jake Diekman,2024,NYM,518617,"Diekman, Jake",RP,43,0.462159832,-0.108585721,0.006342337,-0.041727181,-0.168683619,0.879259129,0.280718059,0.991293569,103.2774984,103.6754658,105.5350884,103.0864442,89.63390938,100.6350626,94.57600755,91.99707421,"Diekman, Jake",-0.009623107,43,"Diekman, Jake",0.032104074,43
Jakob Junis,2023,SF,596001,"Junis, Jakob",RP,40,0.444432116,-0.084802176,0.006183456,-0.033456324,-0.316856612,1.441487258,0.497797083,1.622427729,96.60117593,95.77098238,102.7734398,95.13744792,88.89188623,109.7780343,100.3606741,96.0304807,"Junis, Jakob",-0.00935624,40,"Junis, Jakob",0.024100084,40
Jakob Junis,2024,CIN,596001,"Junis, Jakob",RP,24,0.45147255,-0.070182433,0.003176438,-0.033683013,0.87771675,2.415789723,0.460799761,3.754306234,100.5039123,90.33396351,77.1980577,95.9773569,96.96285434,118.4075843,99.34046055,105.5616773,"Junis, Jakob",-0.002284175,24,"Junis, Jakob",0.031398838,24
Jalen Beeks,2023,TB,656222,"Beeks, Jalen",RP,30,0.463730371,-0.090601001,0.005605237,-0.036229947,0.095192985,1.115354056,0.789389852,1.999936893,100.8981329,97.75525158,98.22151229,97.60759203,91.92103878,105.5355818,108.0802435,98.03999704,"Beeks, Jalen",-0.005827361,30,"Beeks, Jalen",0.030402585,30
Jalen Beeks,2024,PIT,656222,"Beeks, Jalen",RP,71,0.455192816,-0.119129134,0.005409971,-0.045183312,1.5799902,0.411111014,0.619457087,2.610558301,101.4694038,107.3383026,97.18975037,106.1408231,101.8815486,95.22015415,103.5380851,99.94661555,"Beeks, Jalen",-0.012169057,71,"Beeks, Jalen",0.032932243,71
James Karinchak,2023,CLE,675916,"Karinchak, James",RP,44,0.485816027,-0.120312276,0.005505033,-0.043252072,1.154644242,-0.808905899,0.860660378,1.206398722,105.8157335,107.9219941,97.43267099,103.8613843,99.70951741,80.50414901,109.9670453,93.81591966,"Karinchak, James",-0.007465189,44,"Karinchak, James",0.035786884,44
James McArthur,2023,KC,663704,"McArthur, James",RP,18,0.569784698,-0.085531166,0.008683932,-0.044183583,1.856753101,0.081932989,0.124475393,2.063161483,124.5122307,96.02043149,122.4579936,104.6909726,104.8710195,92.0924865,90.4774294,98.3765474,"McArthur, James",0,18,"McArthur, James",0.044183583,18
James McArthur,2024,KC,663704,"McArthur, James",RP,57,0.514811002,-0.123361303,0.006071213,-0.054960245,1.499731009,0.462363654,0.263541502,2.225636165,116.9416416,108.8085803,103.1083382,114.7812537,101.3194165,95.81297584,94.12156438,98.0568971,"McArthur, James",-0.006740066,57,"McArthur, James",0.048220179,57
Jared Koenig,2024,MIL,657649,"Koenig, Jared",RP,55,0.474967445,-0.119224345,0.005255072,-0.048335758,1.172058787,3.22014459,0.763658053,5.155861429,106.6013574,107.3713794,95.80330007,108.926819,99.0244138,127.7112808,107.3532352,112.4424058,"Koenig, Jared",-0.009683126,55,"Koenig, Jared",0.038652632,55
Jared Shuster,2024,CHW,694363,"Shuster, Jared",RP,39,0.451829933,-0.084913754,0.006255096,-0.03561343,0.800579184,0.785510758,0.92125757,2.507347512,100.5966611,95.45170122,104.7542218,97.68337621,96.42258601,99.5507074,111.5228731,99.43991741,"Shuster, Jared",-0.009627371,39,"Shuster, Jared",0.025986059,39
Jason Adam,2023,TB,592094,"Adam, Jason",RP,56,0.441260148,-0.114566299,0.006409836,-0.044535741,1.642248457,1.370258988,0.119442439,3.131949884,95.89490429,105.9558087,104.5555769,105.0045992,103.2941042,108.8514725,90.34418796,104.0658073,"Adam, Jason",-0.00156435,56,"Adam, Jason",0.042971392,56
Jason Adam,2024,SD,592094,"Adam, Jason",RP,74,0.498034984,-0.137225392,0.004867142,-0.058849382,4.930080159,1.981493441,0.302401224,7.213974824,112.587894,113.6250372,92.33104899,118.2183045,125.3454403,113.3842283,95.14968283,122.5464099,"Adam, Jason",-0.002388383,74,"Adam, Jason",0.056461,74
Jason Foley,2023,DET,671345,"Foley, Jason",RP,70,0.418476312,-0.12443113,0.004371034,-0.041317445,4.565855277,1.228476774,0.398085311,6.192417361,90.8218463,109.3314026,88.50546594,102.1384366,124.7867865,107.0071209,97.72092434,120.3569599,"Foley, Jason",-0.002431447,70,"Foley, Jason",0.038885996,70
Jason Foley,2024,DET,671345,"Foley, Jason",RP,69,0.434394492,-0.160047366,0.004769471,-0.054007452,3.537479756,2.192228699,0.21667525,5.946383705,96.0717786,121.5535097,91.45682666,113.9392158,115.5917246,115.8217307,92.88161579,116.3233583,"Foley, Jason",-0.007116229,69,"Foley, Jason",0.046891223,69
Javy Guerra,2023,TB,642770,"Guerra, Javy",RP,17,0.456403424,-0.054529257,0.006800816,-0.023653434,0.048346438,0.129320558,-0.060653697,0.1170133,99.26671187,85.41205417,107.633494,86.40715219,91.57664981,92.70892024,85.57635844,88.0170199,"Guerra, Javy",-0.00548212,17,"Guerra, Javy",0.018171314,17
Jay Jackson,2023,TOR,543351,"Jackson, Jay",RP,25,0.44634491,-0.076659658,0.007056311,-0.031812046,0.39169232,0.998796439,0.319563844,1.710052603,97.02707937,92.98473785,109.6448368,93.67308056,94.10073201,104.0193604,95.64216254,96.49691605,"Jackson, Jay",-0.00745263,25,"Jackson, Jay",0.024359416,25
Jay Jackson,2024,MIN,543351,"Jackson, Jay",RP,20,0.52583365,-0.057454883,0.006719337,-0.025839212,-0.082956023,-0.11941194,0.407246206,0.204878243,119.8022626,85.91234622,108.909506,89.04534534,90.23434192,89.08377735,97.92358479,88.13628417,"Jackson, Jay",-0.007638724,20,"Jackson, Jay",0.018200488,20
Jeff Brigham,2023,NYM,656257,"Brigham, Jeff",RP,37,0.460000691,-0.083192953,0.006175725,-0.034882716,0.213186193,0.753910904,0.266681368,1.233778465,100.0676809,95.22033112,102.7125806,96.40776968,92.78845724,100.8338055,94.24216231,93.96166458,"Brigham, Jeff",-0.011722844,37,"Brigham, Jeff",0.023159872,37
Jeff Hoffman,2023,PHI,656546,"Hoffman, Jeff",RP,54,0.475691993,-0.097894156,0.005377588,-0.041282887,1.608785489,1.621636763,0.81524659,4.045668842,103.5615123,100.2508573,96.42938905,102.1076596,103.0481036,112.1214807,108.7647697,108.9296182,"Hoffman, Jeff",-0.008265423,54,"Hoffman, Jeff",0.033017464,54
Jeff Hoffman,2024,PHI,656546,"Hoffman, Jeff",RP,68,0.455501232,-0.142074513,0.00535477,-0.053067974,3.906404048,1.90749731,0.290618551,6.10451991,101.5494443,115.3096468,96.6956708,113.1089461,118.1756551,112.5283405,94.83794659,117.0997047,"Hoffman, Jeff",-0.002526221,68,"Hoffman, Jeff",0.050541754,68
Jeremiah Estrada,2024,SD,669093,"Estrada, Jeremiah",RP,62,0.422314359,-0.106181512,0.004783784,-0.039228578,1.401666429,1.091927268,0.905757285,3.399350982,92.93671672,102.8402311,91.5849418,100.8782875,100.6325762,103.0949219,111.1127793,103.8190769,"Estrada, Jeremiah",-0.007010543,62,"Estrada, Jeremiah",0.032218035,62
Jesse Chavez,2023,ATL,445926,"Chavez, Jesse",RP,36,0.496381244,-0.115840293,0.006194382,-0.052065968,1.242842702,0.608537921,0.414353982,2.265734604,108.1681888,106.3917498,102.8594493,111.7108976,100.3579019,98.94274388,98.15161793,99.45486294,"Chavez, Jesse",-0.008380429,36,"Chavez, Jesse",0.043685539,36
Jesse Chavez,2024,ATL,445926,"Chavez, Jesse",RP,46,0.430062572,-0.064243168,0.007008672,-0.02639397,0.244318702,0.56765634,0.786861118,1.598836159,94.9475494,88.27063189,111.4992635,89.53561688,92.52656057,97.03086017,107.9671227,94.97971493,"Chavez, Jesse",-0.005842731,46,"Chavez, Jesse",0.020551239,46
